altitude_km,density_kg_m3,density_H2only_kg_m3,nH2_m-3,temperature_K,lat_deg,lon_deg,radius_km,data_type,occultation,source_file
2992.86,1.5568831011704773e-15,1.519607264184491e-15,453960000000.0,383.19,-29.0,154.76,61612.27,FM,ST94,EUV2017_201_21_41_06_ST94
3006.97,1.4397636238928056e-15,1.4052919322788155e-15,419810000000.0,383.26,-29.01,154.84,61625.59,FM,ST94,EUV2017_201_21_41_06_ST94
3021.13,1.3310122732493221e-15,1.2991443722574697e-15,388100000000.0,383.32,-29.02,154.93,61638.92,FM,ST94,EUV2017_201_21_41_06_ST94
3035.25,1.2309377096486645e-15,1.201465854394875e-15,358920000000.0,383.37,-29.03,155.01,61652.24,FM,ST94,EUV2017_201_21_41_06_ST94
3049.43,1.138065222249562e-15,1.1108169762687934e-15,331840000000.0,383.43,-29.04,155.09,61665.57,FM,ST94,EUV2017_201_21_41_06_ST94
3063.55,1.0525662890568138e-15,1.0273651102539036e-15,306910000000.0,383.48,-29.05,155.18,61678.89,FM,ST94,EUV2017_201_21_41_06_ST94
3077.68,9.735149288445054e-16,9.502064455269397e-16,283860000000.0,383.54,-29.06,155.26,61692.22,FM,ST94,EUV2017_201_21_41_06_ST94
3091.88,9.001223427905618e-16,8.78571069164379e-16,262460000000.0,383.59,-29.07,155.34,61705.55,FM,ST94,EUV2017_201_21_41_06_ST94
696.17,1.1475651037154231e-08,1.1200894058260034e-08,3.3461e+18,305.83,72.75,-87.64,55487.46,INV,ST98,EUV2017_205_05_21_26_ST98
710.16,1.0643982713879401e-08,1.0389138041067463e-08,3.1036e+18,289.89,72.75,-87.76,55501.41,INV,ST98,EUV2017_205_05_21_26_ST98
724.17,9.539664362974271e-09,9.311259948135474e-09,2.7816e+18,282.89,72.75,-87.87,55515.37,INV,ST98,EUV2017_205_05_21_26_ST98
738.18,7.9270852058451e-09,7.737290136655283e-09,2.3114e+18,298.3,72.75,-87.99,55529.32,INV,ST98,EUV2017_205_05_21_26_ST98
752.2,6.59401519653819e-09,6.436137295901666e-09,1.9227e+18,311.79,72.76,-88.1,55543.28,INV,ST98,EUV2017_205_05_21_26_ST98
766.15,5.595327296589201e-09,5.461360585771867e-09,1.6315e+18,329.2,72.76,-88.22,55557.24,INV,ST98,EUV2017_205_05_21_26_ST98
780.19,4.787665893986224e-09,4.6730367010343406e-09,1.396e+18,343.16,72.76,-88.33,55571.2,INV,ST98,EUV2017_205_05_21_26_ST98
794.16,4.156283880316551e-09,4.056771617466703e-09,1.2119e+18,347.34,72.76,-88.45,55585.16,INV,ST98,EUV2017_205_05_21_26_ST98
808.23,3.780404093797289e-09,3.6898913721705973e-09,1.1023e+18,346.6,72.76,-88.56,55599.13,INV,ST98,EUV2017_205_05_21_26_ST98
822.21,3.4686570810728273e-09,3.3856083950043926e-09,1.0114e+18,346.51,72.76,-88.68,55613.09,INV,ST98,EUV2017_205_05_21_26_ST98
836.21,3.1356467957532984e-09,3.0605712433780067e-09,9.143e+17,349.49,72.76,-88.79,55627.06,INV,ST98,EUV2017_205_05_21_26_ST98
850.22,2.6865116055839317e-09,2.6221895196190833e-09,7.8334e+17,356.1,72.76,-88.91,55641.02,INV,ST98,EUV2017_205_05_21_26_ST98
864.24,2.2811376022392527e-09,2.22652122587821e-09,6.6514e+17,365.53,72.77,-89.03,55654.99,INV,ST98,EUV2017_205_05_21_26_ST98
878.27,2.0084875746089487e-09,1.9603991501387903e-09,5.8564e+17,373.87,72.77,-89.14,55668.96,INV,ST98,EUV2017_205_05_21_26_ST98
892.32,1.821439366974272e-09,1.7778293638390675e-09,5.311e+17,382.2,72.77,-89.26,55682.93,INV,ST98,EUV2017_205_05_21_26_ST98
906.28,1.6602500424632745e-09,1.62049933164092e-09,4.841e+17,390.82,72.77,-89.37,55696.91,INV,ST98,EUV2017_205_05_21_26_ST98
920.34,1.4724473316074823e-09,1.43719310689261e-09,4.2934e+17,399.63,72.77,-89.49,55710.88,INV,ST98,EUV2017_205_05_21_26_ST98
934.33,1.2571738443829013e-09,1.2270738277207438e-09,3.6657e+17,402.01,72.77,-89.6,55724.86,INV,ST98,EUV2017_205_05_21_26_ST98
948.32,1.1222206546061406e-09,1.0953517688484649e-09,3.2722e+17,398.23,72.77,-89.72,55738.84,INV,ST98,EUV2017_205_05_21_26_ST98
962.42,1.0767103921325036e-09,1.05093114060869e-09,3.1395e+17,393.01,72.77,-89.83,55752.81,INV,ST98,EUV2017_205_05_21_26_ST98
976.43,1.0670733282628035e-09,1.0415248131517369e-09,3.1114e+17,386.93,72.78,-89.95,55766.79,INV,ST98,EUV2017_205_05_21_26_ST98
990.46,9.487535049515395e-10,9.260378746233095e-10,2.7664e+17,378.9,72.78,-90.06,55780.78,INV,ST98,EUV2017_205_05_21_26_ST98
1004.4,8.077299938048964e-10,7.883908336873982e-10,2.3552e+17,377.68,72.78,-90.18,55794.76,INV,ST98,EUV2017_205_05_21_26_ST98
1018.45,7.21305079386234e-10,7.040351568492425e-10,2.1032e+17,392.45,72.78,-90.29,55808.74,INV,ST98,EUV2017_205_05_21_26_ST98
1032.51,6.581668780192666e-10,6.424086484924787e-10,1.9191e+17,414.37,72.78,-90.41,55822.73,INV,ST98,EUV2017_205_05_21_26_ST98
1046.49,5.61316100908829e-10,5.478767312738471e-10,1.6367e+17,425.0,72.78,-90.52,55836.71,INV,ST98,EUV2017_205_05_21_26_ST98
1060.57,4.732792932450565e-10,4.619477541137099e-10,1.38e+17,425.55,72.78,-90.64,55850.7,INV,ST98,EUV2017_205_05_21_26_ST98
1074.57,4.549997379334902e-10,4.441058589729412e-10,1.3267e+17,425.85,72.78,-90.75,55864.69,INV,ST98,EUV2017_205_05_21_26_ST98
1088.58,4.449511268522727e-10,4.3429783781675886e-10,1.2974e+17,434.21,72.78,-90.87,55878.68,INV,ST98,EUV2017_205_05_21_26_ST98
1102.6,3.9395356822506986e-10,3.845212935872598e-10,1.1487e+17,449.55,72.79,-90.98,55892.68,INV,ST98,EUV2017_205_05_21_26_ST98
1116.63,3.2649755069726544e-10,3.1868034883608185e-10,9.5201e+16,473.38,72.79,-91.1,55906.67,INV,ST98,EUV2017_205_05_21_26_ST98
1130.67,2.6722103399837004e-10,2.6082306635708646e-10,7.7917e+16,496.57,72.79,-91.21,55920.66,INV,ST98,EUV2017_205_05_21_26_ST98
1144.72,2.434781894539097e-10,2.376486873590487e-10,7.0994e+16,503.36,72.79,-91.33,55934.66,INV,ST98,EUV2017_205_05_21_26_ST98
1158.78,2.423704415429086e-10,2.365674618186231e-10,7.0671e+16,488.98,72.79,-91.44,55948.66,INV,ST98,EUV2017_205_05_21_26_ST98
1172.77,2.568363260277466e-10,2.5068699534653346e-10,7.4889e+16,464.96,72.79,-91.56,55962.66,INV,ST98,EUV2017_205_05_21_26_ST98
1186.85,2.4276141139385023e-10,2.36949070832891e-10,7.0785e+16,444.88,72.79,-91.67,55976.66,INV,ST98,EUV2017_205_05_21_26_ST98
1200.85,2.1352098201553604e-10,2.0840873350264829e-10,6.2259e+16,439.14,72.79,-91.79,55990.66,INV,ST98,EUV2017_205_05_21_26_ST98
1214.96,1.869830459928531e-10,1.8250618479734477e-10,5.4521e+16,447.86,72.79,-91.9,56004.66,INV,ST98,EUV2017_205_05_21_26_ST98
1228.98,1.681204654649704e-10,1.640952235826679e-10,4.9021e+16,462.75,72.8,-92.02,56018.67,INV,ST98,EUV2017_205_05_21_26_ST98
1243.01,1.550984257805394e-10,1.5138496544955373e-10,4.5224e+16,470.87,72.8,-92.13,56032.67,INV,ST98,EUV2017_205_05_21_26_ST98
1257.06,1.4255309494944941e-10,1.3914000251804684e-10,4.1566e+16,474.35,72.8,-92.24,56046.68,INV,ST98,EUV2017_205_05_21_26_ST98
1271.11,1.327136870340866e-10,1.2953617565897268e-10,3.8697e+16,475.8,72.8,-92.36,56060.69,INV,ST98,EUV2017_205_05_21_26_ST98
1285.18,1.2096058458516772e-10,1.1806447309848223e-10,3.527e+16,470.46,72.8,-92.47,56074.7,INV,ST98,EUV2017_205_05_21_26_ST98
1299.16,1.1088796658327835e-10,1.082330198098448e-10,3.2333e+16,456.44,72.8,-92.59,56088.71,INV,ST98,EUV2017_205_05_21_26_ST98
1313.25,1.0682050830944765e-10,1.0426294708246175e-10,3.1147e+16,440.26,72.8,-92.7,56102.72,INV,ST98,EUV2017_205_05_21_26_ST98
1327.25,1.0636094725658651e-10,1.0381438911832235e-10,3.1013e+16,430.52,72.8,-92.82,56116.74,INV,ST98,EUV2017_205_05_21_26_ST98
1341.36,9.899082261032835e-11,9.662072445462408e-11,2.8864e+16,431.48,72.8,-92.93,56130.75,INV,ST98,EUV2017_205_05_21_26_ST98
1355.38,8.416826387550854e-11,8.215305638738166e-11,2.4542e+16,443.21,72.81,-93.05,56144.77,INV,ST98,EUV2017_205_05_21_26_ST98
1369.42,7.116680155165339e-11,6.946288293922894e-11,2.0751e+16,463.16,72.81,-93.16,56158.79,INV,ST98,EUV2017_205_05_21_26_ST98
1383.46,6.252773966988313e-11,6.103066270290695e-11,1.8232e+16,479.82,72.81,-93.28,56172.81,INV,ST98,EUV2017_205_05_21_26_ST98
1397.52,5.93005236195672e-11,5.788071461145042e-11,1.7291e+16,478.86,72.81,-93.39,56186.83,INV,ST98,EUV2017_205_05_21_26_ST98
1411.59,5.77400737758969e-11,5.635762600187261e-11,1.6836e+16,458.15,72.81,-93.51,56200.85,INV,ST98,EUV2017_205_05_21_26_ST98
1425.66,5.6961563634109743e-11,5.559775542083049e-11,1.6609e+16,434.01,72.81,-93.62,56214.87,INV,ST98,EUV2017_205_05_21_26_ST98
1439.75,5.4595167167884454e-11,5.328801665026194e-11,1.5919e+16,421.09,72.81,-93.74,56228.9,INV,ST98,EUV2017_205_05_21_26_ST98
1453.76,4.9954972358025315e-11,4.8758920191451436e-11,1.4566e+16,421.39,72.81,-93.85,56242.93,INV,ST98,EUV2017_205_05_21_26_ST98
1467.86,4.284892383915751e-11,4.182300898475863e-11,1.2494e+16,426.6,72.81,-93.97,56256.95,INV,ST98,EUV2017_205_05_21_26_ST98
1481.89,3.712841759906509e-11,3.6239466565471185e-11,1.0826e+16,427.99,72.82,-94.08,56270.98,INV,ST98,EUV2017_205_05_21_26_ST98
1495.92,3.509125890205376e-11,3.4251082754286086e-11,1.0232e+16,427.9,72.82,-94.2,56285.01,INV,ST98,EUV2017_205_05_21_26_ST98
1510.06,3.403118187638675e-11,3.321638673402125e-11,9922900000000000.0,431.22,72.82,-94.31,56299.04,INV,ST98,EUV2017_205_05_21_26_ST98
1524.12,3.159756603228028e-11,3.084103799257857e-11,9213300000000000.0,439.3,72.82,-94.42,56313.08,INV,ST98,EUV2017_205_05_21_26_ST98
1538.18,2.595422489434738e-11,2.533281314189662e-11,7567800000000000.0,452.52,72.82,-94.54,56327.11,INV,ST98,EUV2017_205_05_21_26_ST98
1552.26,2.160794338471361e-11,2.1090592933285717e-11,6300500000000000.0,484.05,72.82,-94.65,56341.15,INV,ST98,EUV2017_205_05_21_26_ST98
1566.25,1.9334830953098953e-11,1.887190473454248e-11,5637700000000000.0,518.65,72.82,-94.77,56355.18,INV,ST98,EUV2017_205_05_21_26_ST98
1580.35,1.8050117741145342e-11,1.761795090344831e-11,5263100000000000.0,532.52,72.82,-94.88,56369.22,INV,ST98,EUV2017_205_05_21_26_ST98
1594.46,1.5785922165780223e-11,1.5407966068188372e-11,4602900000000000.0,506.73,72.82,-95.0,56383.26,INV,ST98,EUV2017_205_05_21_26_ST98
1608.48,1.6343568637386357e-11,1.5952261030644092e-11,4765500000000000.0,475.29,72.82,-95.11,56397.3,INV,ST98,EUV2017_205_05_21_26_ST98
1622.61,1.7126537207298283e-11,1.6716483293427857e-11,4993800000000000.0,458.32,72.83,-95.23,56411.34,INV,ST98,EUV2017_205_05_21_26_ST98
1636.65,1.6770548869335698e-11,1.6369018243594502e-11,4890000000000000.0,458.16,72.83,-95.34,56425.39,INV,ST98,EUV2017_205_05_21_26_ST98
1650.7,1.3033014276738144e-11,1.2720969965093626e-11,3800200000000000.0,473.7,72.83,-95.46,56439.43,INV,ST98,EUV2017_205_05_21_26_ST98
1664.77,1.0743097000653186e-11,1.0485879273631857e-11,3132500000000000.0,499.37,72.83,-95.57,56453.48,INV,ST98,EUV2017_205_05_21_26_ST98
1678.84,9.692965699264517e-12,9.460890851098393e-12,2826300000000000.0,521.93,72.83,-95.68,56467.53,INV,ST98,EUV2017_205_05_21_26_ST98
1692.93,9.287934651929435e-12,9.065557302106878e-12,2708200000000000.0,525.37,72.83,-95.8,56481.57,INV,ST98,EUV2017_205_05_21_26_ST98
1707.02,9.787621557913528e-12,9.553280401921136e-12,2853900000000000.0,498.06,72.83,-95.91,56495.62,INV,ST98,EUV2017_205_05_21_26_ST98
1721.12,9.077359662036346e-12,8.860024026001212e-12,2646800000000000.0,459.7,72.83,-96.03,56509.68,INV,ST98,EUV2017_205_05_21_26_ST98
1735.15,8.719999500035368e-12,8.511219997170427e-12,2542600000000000.0,429.88,72.83,-96.14,56523.73,INV,ST98,EUV2017_205_05_21_26_ST98
1749.27,8.659296286336545e-12,8.451970176534101e-12,2524900000000000.0,430.44,72.83,-96.26,56537.78,INV,ST98,EUV2017_205_05_21_26_ST98
1763.31,8.30467977241235e-12,8.105844105698178e-12,2421500000000000.0,449.0,72.83,-96.37,56551.84,INV,ST98,EUV2017_205_05_21_26_ST98
1777.45,6.597787712643766e-12,6.439819488144602e-12,1923800000000000.0,464.62,72.84,-96.49,56565.89,INV,ST98,EUV2017_205_05_21_26_ST98
1791.52,4.542109391114151e-12,4.433359460494184e-12,1324400000000000.0,477.66,72.84,-96.6,56579.95,INV,ST98,EUV2017_205_05_21_26_ST98
1805.59,4.617216757216084e-12,4.506668560603533e-12,1346300000000000.0,483.32,72.84,-96.71,56594.01,INV,ST98,EUV2017_205_05_21_26_ST98
1819.67,4.596639396640212e-12,4.486583875642068e-12,1340300000000000.0,475.08,72.84,-96.83,56608.07,INV,ST98,EUV2017_205_05_21_26_ST98
1833.76,4.8226474069652065e-12,4.7071806654688325e-12,1406200000000000.0,452.45,72.84,-96.94,56622.13,INV,ST98,EUV2017_205_05_21_26_ST98
1847.86,4.9066716293166835e-12,4.789193129061483e-12,1430700000000000.0,432.68,72.84,-97.06,56636.2,INV,ST98,EUV2017_205_05_21_26_ST98
1861.97,4.884379488692822e-12,4.767434720353229e-12,1424200000000000.0,432.29,72.84,-97.17,56650.26,INV,ST98,EUV2017_205_05_21_26_ST98
1876.09,4.739309096632925e-12,4.625837691374896e-12,1381900000000000.0,435.46,72.84,-97.29,56664.33,INV,ST98,EUV2017_205_05_21_26_ST98
1890.12,4.2687734514646515e-12,4.1665678952560486e-12,1244700000000000.0,437.68,72.84,-97.4,56678.39,INV,ST98,EUV2017_205_05_21_26_ST98
1904.26,3.2448096936082995e-12,3.1671204970985822e-12,946130000000000.0,438.34,72.84,-97.51,56692.46,INV,ST98,EUV2017_205_05_21_26_ST98
1918.32,2.7616189716858644e-12,2.695498619728433e-12,805240000000000.0,438.19,72.84,-97.63,56706.53,INV,ST98,EUV2017_205_05_21_26_ST98
1932.39,2.4409208071108995e-12,2.382478804603991e-12,711730000000000.0,437.89,72.85,-97.74,56720.6,INV,ST98,EUV2017_205_05_21_26_ST98
1946.55,2.0665500270338674e-12,2.0170714362050593e-12,602570000000000.0,437.68,72.85,-97.86,56734.68,INV,ST98,EUV2017_205_05_21_26_ST98
1960.64,1.4937106042025503e-12,1.4579472813527914e-12,435540000000000.0,437.58,72.85,-97.97,56748.75,INV,ST98,EUV2017_205_05_21_26_ST98
1974.73,1.537986225041635e-12,1.5011628284948783e-12,448450000000000.0,437.52,72.85,-98.09,56762.82,INV,ST98,EUV2017_205_05_21_26_ST98
1988.84,1.6049655337160983e-12,1.566538478044449e-12,467980000000000.0,437.47,72.85,-98.2,56776.9,INV,ST98,EUV2017_205_05_21_26_ST98
2002.95,1.5184377324945565e-12,1.482082377781486e-12,442750000000000.0,443.09,72.85,-98.31,56790.98,FM,ST98,EUV2017_205_05_21_26_ST98
2016.98,1.3951450470441231e-12,1.3617416403873708e-12,406800000000000.0,443.09,72.85,-98.43,56805.06,FM,ST98,EUV2017_205_05_21_26_ST98
2031.12,1.281146469453792e-12,1.2504724857008511e-12,373560000000000.0,443.09,72.85,-98.54,56819.14,FM,ST98,EUV2017_205_05_21_26_ST98
2045.26,1.1764419997235633e-12,1.1482749137219268e-12,343030000000000.0,443.09,72.85,-98.66,56833.22,FM,ST98,EUV2017_205_05_21_26_ST98
2059.32,1.0808944554495975e-12,1.0550150265508546e-12,315170000000000.0,443.09,72.85,-98.77,56847.3,FM,ST98,EUV2017_205_05_21_26_ST98
2073.48,9.925146917762272e-13,9.687513046413597e-13,289400000000000.0,443.09,72.85,-98.88,56861.38,FM,ST98,EUV2017_205_05_21_26_ST98
2087.56,9.118514383188089e-13,8.900193395924143e-13,265880000000000.0,443.09,72.85,-99.0,56875.47,FM,ST98,EUV2017_205_05_21_26_ST98
2101.65,8.377386446447098e-13,8.176809992562022e-13,244270000000000.0,443.09,72.85,-99.11,56889.56,FM,ST98,EUV2017_205_05_21_26_ST98
2115.75,7.696275811385734e-13,7.51200692033751e-13,224410000000000.0,443.09,72.86,-99.23,56903.64,FM,ST98,EUV2017_205_05_21_26_ST98
2129.86,7.070724049879225e-13,6.901432497508954e-13,206170000000000.0,443.09,72.86,-99.34,56917.73,FM,ST98,EUV2017_205_05_21_26_ST98
2143.97,6.495586821783602e-13,6.34006555283599e-13,189400000000000.0,443.09,72.86,-99.46,56931.82,FM,ST98,EUV2017_205_05_21_26_ST98
2158.1,5.967434567002887e-13,5.824558638825038e-13,174000000000000.0,443.09,72.86,-99.57,56945.91,FM,ST98,EUV2017_205_05_21_26_ST98
2172.24,5.481808857412306e-13,5.350560073734448e-13,159840000000000.0,443.09,72.86,-99.68,56960.01,FM,ST98,EUV2017_205_05_21_26_ST98
2186.29,5.038709693011863e-13,4.918069857564222e-13,146920000000000.0,443.09,72.86,-99.8,56974.1,FM,ST98,EUV2017_205_05_21_26_ST98
2200.44,4.628534305532814e-13,4.5177151373323397e-13,134960000000000.0,443.09,72.86,-99.91,56988.2,FM,ST98,EUV2017_205_05_21_26_ST98
2214.52,4.2543692990615406e-13,4.1525086157830225e-13,124050000000000.0,443.09,72.86,-100.03,57002.29,FM,ST98,EUV2017_205_05_21_26_ST98
2228.69,3.907983729367695e-13,3.8144164189316843e-13,113950000000000.0,443.09,72.86,-100.14,57016.39,FM,ST98,EUV2017_205_05_21_26_ST98
2242.78,3.591778288518462e-13,3.5057817600238287e-13,104730000000000.0,443.09,72.86,-100.25,57030.49,FM,ST98,EUV2017_205_05_21_26_ST98
2256.88,3.30105447918235e-13,3.222018635993255e-13,96253000000000.0,443.09,72.86,-100.37,57044.59,FM,ST98,EUV2017_205_05_21_26_ST98
2270.99,3.0338574521046517e-13,2.9612190017686235e-13,88462000000000.0,443.09,72.86,-100.48,57058.69,FM,ST98,EUV2017_205_05_21_26_ST98
2285.2,2.7867233515884284e-13,2.720001935381421e-13,81256000000000.0,443.09,72.86,-100.59,57072.8,FM,ST98,EUV2017_205_05_21_26_ST98
2299.23,2.562498712513343e-13,2.501145818251317e-13,74718000000000.0,443.09,72.87,-100.71,57086.9,FM,ST98,EUV2017_205_05_21_26_ST98
2313.37,2.3549760311056734e-13,2.298591770414936e-13,68667000000000.0,443.09,72.87,-100.82,57101.01,FM,ST98,EUV2017_205_05_21_26_ST98
2327.52,2.1642581941682998e-13,2.1124402152970853e-13,63106000000000.0,443.09,72.87,-100.94,57115.11,FM,ST98,EUV2017_205_05_21_26_ST98
2341.67,1.9889390820618701e-13,1.9413186994253978e-13,57994000000000.0,443.09,72.87,-101.05,57129.22,FM,ST98,EUV2017_205_05_21_26_ST98
2355.74,1.8287786255796664e-13,1.7849929014753237e-13,53324000000000.0,443.09,72.87,-101.16,57143.33,FM,ST98,EUV2017_205_05_21_26_ST98
2369.92,1.680587333832428e-13,1.6403496952778353e-13,49003000000000.0,443.09,72.87,-101.28,57157.44,FM,ST98,EUV2017_205_05_21_26_ST98
2384.01,1.54522259684415e-13,1.5082259427063271e-13,45056000000000.0,443.09,72.87,-101.39,57171.55,FM,ST98,EUV2017_205_05_21_26_ST98
2398.2,1.419975062139009e-13,1.3859771602408729e-13,41404000000000.0,443.09,72.87,-101.51,57185.67,FM,ST98,EUV2017_205_05_21_26_ST98
2412.31,1.3055649373371604e-13,1.2743063118551238e-13,38068000000000.0,443.09,72.87,-101.62,57199.78,FM,ST98,EUV2017_205_05_21_26_ST98
2426.43,1.2003803291934947e-13,1.1716400972270986e-13,35001000000000.0,443.09,72.87,-101.73,57213.9,FM,ST98,EUV2017_205_05_21_26_ST98
2440.55,1.1036324388859361e-13,1.0772086034332742e-13,32180000000000.0,443.09,72.87,-101.85,57228.02,FM,ST98,EUV2017_205_05_21_26_ST98
2454.69,1.0146696499962495e-13,9.90375815449871e-14,29586000000000.0,443.09,72.87,-101.96,57242.13,FM,ST98,EUV2017_205_05_21_26_ST98
2468.84,9.328746417071582e-14,9.105391927280452e-14,27201000000000.0,443.09,72.87,-102.07,57256.25,FM,ST98,EUV2017_205_05_21_26_ST98
2482.99,8.57664388802346e-14,8.371296691938882e-14,25008000000000.0,443.09,72.87,-102.19,57270.37,FM,ST98,EUV2017_205_05_21_26_ST98
2497.06,7.889360044789334e-14,7.700468214225929e-14,23004000000000.0,443.09,72.88,-102.3,57284.5,FM,ST98,EUV2017_205_05_21_26_ST98
2511.23,7.252833690975692e-14,7.079181959417925e-14,21148000000000.0,443.09,72.88,-102.42,57298.62,FM,ST98,EUV2017_205_05_21_26_ST98
2525.41,6.667750738601731e-14,6.508107417013585e-14,19442000000000.0,443.09,72.88,-102.53,57312.74,FM,ST98,EUV2017_205_05_21_26_ST98
2539.51,6.133082319638657e-14,5.986240352764836e-14,17883000000000.0,443.09,72.88,-102.64,57326.87,FM,ST98,EUV2017_205_05_21_26_ST98
2553.62,5.641283401875315e-14,5.506216382185807e-14,16449000000000.0,443.09,72.88,-102.76,57341.0,FM,ST98,EUV2017_205_05_21_26_ST98
2567.83,5.1861807771389456e-14,5.062010099788059e-14,15122000000000.0,443.09,72.88,-102.87,57355.12,FM,ST98,EUV2017_205_05_21_26_ST98
2581.95,4.770175137496733e-14,4.655964718817095e-14,13909000000000.0,443.09,72.88,-102.98,57369.25,FM,ST98,EUV2017_205_05_21_26_ST98
2596.09,4.387436230785513e-14,4.282389578533834e-14,12793000000000.0,443.09,72.88,-103.1,57383.39,FM,ST98,EUV2017_205_05_21_26_ST98
2610.23,4.0355633649381015e-14,3.938941465692771e-14,11767000000000.0,443.09,72.88,-103.21,57397.52,FM,ST98,EUV2017_205_05_21_26_ST98
2624.38,3.711469935868117e-14,3.622607677549687e-14,10822000000000.0,443.09,72.88,-103.33,57411.65,FM,ST98,EUV2017_205_05_21_26_ST98
2638.54,3.4136812327342894e-14,3.3319488116823435e-14,9953700000000.0,443.09,72.88,-103.44,57425.79,FM,ST98,EUV2017_205_05_21_26_ST98
2652.71,3.139659381065594e-14,3.064487756945493e-14,9154700000000.0,443.09,72.88,-103.55,57439.92,FM,ST98,EUV2017_205_05_21_26_ST98
2666.8,2.889164311655312e-14,2.8199901920145842e-14,8424300000000.0,443.09,72.88,-103.67,57454.06,FM,ST98,EUV2017_205_05_21_26_ST98
2680.99,2.657188866763314e-14,2.5935688435489948e-14,7747900000000.0,443.09,72.88,-103.78,57468.2,FM,ST98,EUV2017_205_05_21_26_ST98
2695.09,2.445139166028953e-14,2.3865961650210913e-14,7129600000000.0,443.09,72.88,-103.89,57482.34,FM,ST98,EUV2017_205_05_21_26_ST98
2709.29,2.2487625549332145e-14,2.1949213215388376e-14,6557000000000.0,443.09,72.88,-104.01,57496.48,FM,ST98,EUV2017_205_05_21_26_ST98
2723.42,2.069225083908731e-14,2.0196824452500497e-14,6033500000000.0,443.09,72.88,-104.12,57510.62,FM,ST98,EUV2017_205_05_21_26_ST98
2737.64,1.902994306056645e-14,1.857431665236343e-14,5548800000000.0,443.09,72.89,-104.23,57524.76,FM,ST98,EUV2017_205_05_21_26_ST98
2751.78,1.75103049820383e-14,1.7091062667959194e-14,5105700000000.0,443.09,72.89,-104.35,57538.91,FM,ST98,EUV2017_205_05_21_26_ST98
2765.93,1.6112073330907797e-14,1.5726308324827603e-14,4698000000000.0,443.09,72.89,-104.46,57553.05,FM,ST98,EUV2017_205_05_21_26_ST98
2780.08,1.4825302382896598e-14,1.4470346025237284e-14,4322800000000.0,443.09,72.89,-104.57,57567.2,FM,ST98,EUV2017_205_05_21_26_ST98
2794.25,1.3640732325745564e-14,1.3314137660955577e-14,3977400000000.0,443.09,72.89,-104.69,57581.35,FM,ST98,EUV2017_205_05_21_26_ST98
2808.42,1.2551161083253141e-14,1.2250653592245971e-14,3659700000000.0,443.09,72.89,-104.8,57595.5,FM,ST98,EUV2017_205_05_21_26_ST98
2822.51,1.1554530919361739e-14,1.127788535061232e-14,3369100000000.0,443.09,72.89,-104.92,57609.65,FM,ST98,EUV2017_205_05_21_26_ST98
2836.7,1.0631293341524281e-14,1.0376752485341227e-14,3099900000000.0,443.09,72.89,-105.03,57623.8,FM,ST98,EUV2017_205_05_21_26_ST98
2850.9,9.781448349740766e-15,9.547254996432695e-15,2852100000000.0,443.09,72.89,-105.14,57637.95,FM,ST98,EUV2017_205_05_21_26_ST98
2865.02,9.004652988001597e-15,8.789058139137367e-15,2625600000000.0,443.09,72.89,-105.26,57652.11,FM,ST98,EUV2017_205_05_21_26_ST98
2879.24,8.284445367846077e-15,8.08609416548607e-15,2415600000000.0,443.09,72.89,-105.37,57666.26,FM,ST98,EUV2017_205_05_21_26_ST98
2893.37,7.62631278542777e-15,7.443718991468526e-15,2223700000000.0,443.09,72.89,-105.48,57680.42,FM,ST98,EUV2017_205_05_21_26_ST98
2907.51,7.020309516468338e-15,6.8522250193533634e-15,2047000000000.0,443.09,72.89,-105.6,57694.58,FM,ST98,EUV2017_205_05_21_26_ST98
